"V1","V2","V3","V4","V5","V6","V7","V8","V9","lon","lat","address"
16808,"SUI GENERIS","SUI GENERIS BALMORAL CRESCENT Singapore",10,"Non-landed Properties","4",8500,"2100 to 2200","19-Jul","103.8345123","1.3161","19 balmoral cres, singapore 259916"
16809,"HANA","HANA TOMLINSON ROAD Singapore",10,"Non-landed Properties","4",21000,">3000","19-Jul","103.826007","1.3039122","tomlinson rd, singapore"
16810,"SOPHIA RESIDENCE","SOPHIA RESIDENCE SOPHIA ROAD Singapore",9,"Non-landed Properties","3",4500,"1000 to 1100","19-Jul","103.8484781","1.3017592","13 sophia road, singapore 228192"
16811,"RIVERGATE","RIVERGATE ROBERTSON QUAY Singapore",9,"Non-landed Properties","4",9500,"1900 to 2000","19-Jul","103.8366567","1.2905092","95 robertson quay, singapore 238256"
16812,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","na*",3000,"900 to 1000","19-Jul","103.8378235","1.2955326","river valley rd, singapore"
16813,"MACKENZIE REGENCY","MACKENZIE REGENCY MACKENZIE ROAD Singapore",9,"Non-landed Properties","3",3300,"900 to 1000","19-Jul","103.8496894","1.3045775","19 mackenzie rd, singapore 228678"
16814,"CITY SQUARE RESIDENCES","CITY SQUARE RESIDENCES KITCHENER LINK Singapore",8,"Non-landed Properties","2",3400,"800 to 900","19-Jul","103.8574666","1.3105599","4 kitchener link, singapore 208539"
16815,"MARTINA MANSIONS","MARTINA MANSIONS BUKIT TIMAH ROAD Singapore",10,"Non-landed Properties","3",2800,"1200 to 1300","19-Jul","103.8332439","1.317561","315 bukit timah rd, singapore 259710"
16816,"MARTIN PLACE RESIDENCES","MARTIN PLACE RESIDENCES MARTIN PLACE Singapore",9,"Non-landed Properties","3",7300,"1700 to 1800","19-Jul","103.8381331","1.2940753","6 martin pl, singapore 237990"
16817,"RICHMOND PARK","RICHMOND PARK BIDEFORD ROAD Singapore",9,"Non-landed Properties","2",4500,"1200 to 1300","19-Jul","103.8364908","1.3048399","3 bideford rd, singapore 229920"
16818,"SOPHIA HILLS","SOPHIA HILLS MOUNT SOPHIA Singapore",9,"Non-landed Properties","2",3200,"700 to 800","19-Jul","103.8466989","1.3015306","mount sophia, singapore"
16819,"SOPHIA RESIDENCE","SOPHIA RESIDENCE SOPHIA ROAD Singapore",9,"Non-landed Properties","3",5200,"1400 to 1500","19-Jul","103.8484781","1.3017592","13 sophia road, singapore 228192"
16820,"REGENCY PARK","REGENCY PARK NATHAN ROAD Singapore",10,"Non-landed Properties","3",6200,"2200 to 2300","19-Jul","103.8258595","1.2968688","3 nathan rd, singapore 248726"
16821,"D'LEEDON","D'LEEDON LEEDON HEIGHTS Singapore",10,"Non-landed Properties","3",5900,"1600 to 1700","19-Jul","103.8036039","1.3151717","7 leedon heights, singapore"
16822,"LOFT@HOLLAND","LOFT@HOLLAND HOLLAND ROAD Singapore",10,"Non-landed Properties","1",2150,"300 to 400","19-Jul","103.7968754","1.3123718","151 holland rd, singapore 278580"
16823,"CITY SQUARE RESIDENCES","CITY SQUARE RESIDENCES KITCHENER LINK Singapore",8,"Non-landed Properties","3",4200,"1200 to 1300","19-Jul","103.8574666","1.3105599","4 kitchener link, singapore 208539"
16824,"8 @ MOUNT SOPHIA","8 @ MOUNT SOPHIA MOUNT SOPHIA Singapore",9,"Non-landed Properties","1",3200,"800 to 900","19-Jul","103.8459143","1.301183","10 mount sophia, singapore 228459"
16825,"AVALON","AVALON ANDERSON ROAD Singapore",10,"Non-landed Properties","2",3700,"1300 to 1400","19-Jul","103.8288336","1.3127871","25 anderson rd, singapore 259986"
16826,"CYAN","CYAN KENG CHIN ROAD Singapore",10,"Non-landed Properties","2",4000,"1000 to 1100","19-Jul","103.8304625","1.318146","6 keng chin rd, singapore 258709"
16827,"OXLEY EDGE","OXLEY EDGE RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","2",2450,"300 to 400","19-Jul","103.8415724","1.2956201","oxley edge, 308 river valley road, oxley edge, singapore 238349 river valley rd, singapore 238349"
16828,"WILKIE 48","WILKIE 48 WILKIE ROAD Singapore",9,"Non-landed Properties","2",3100,"800 to 900","19-Jul","103.8481455","1.3021708","48 wilkie rd, singapore 228059"
16829,"VILLA DELLE ROSE","VILLA DELLE ROSE TAMAN NAKHODA Singapore",10,"Non-landed Properties","3",7800,"2900 to 3000","19-Jul","103.807281","1.310715","2, 104 taman nakhoda, singapore 257795"
16830,"THE LEGEND","THE LEGEND BUKIT TIMAH ROAD Singapore",10,"Non-landed Properties","2",3500,"1400 to 1500","19-Jul","103.8294053","1.3185977","361 bukit timah rd, singapore 259725"
16831,"THE BEAUMONT","THE BEAUMONT DEVONSHIRE ROAD Singapore",9,"Non-landed Properties","na*",2450,"900 to 1000","19-Jul","103.8361446","1.2992319","145 devonshire rd, singapore 239893"
16832,"ASPEN HEIGHTS","ASPEN HEIGHTS RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","3",4500,"1300 to 1400","19-Jul","103.8404024","1.2943618","#b1, 263 river valley rd, 04, singapore 238307"
16833,"THE SCOTTS TOWER","THE SCOTTS TOWER SCOTTS ROAD Singapore",9,"Non-landed Properties","1",3100,"600 to 700","19-Jul","103.8351134","1.3103115","38 scotts rd, singapore 228240"
16834,"THE MERCURY","THE MERCURY SHANGHAI ROAD Singapore",10,"Non-landed Properties","1",2700,"600 to 700","19-Jul","103.8272409","1.2959437","38 shanghai rd, singapore 248201"
16835,"CASABELLA","CASABELLA DUCHESS AVENUE Singapore",10,"Non-landed Properties","3",3800,"1300 to 1400","19-Jul","103.7996686","1.3240385","174 duchess ave, singapore 269188"
16836,"THE BENCOOLEN","THE BENCOOLEN BENCOOLEN STREET Singapore",7,"Non-landed Properties","3",4800,"1100 to 1200","19-Jul","103.8512344","1.2999722","bencoolen st, singapore"
16837,"THE CATHAY RESIDENCES","THE CATHAY RESIDENCES MOUNT SOPHIA Singapore",9,"Non-landed Properties","2",4514,"900 to 1000","19-Jul","103.8476696","1.2997174","30 mount sophia, singapore 228464"
16838,"SCOTTS SQUARE","SCOTTS SQUARE SCOTTS ROAD Singapore",9,"Non-landed Properties","1",3900,"600 to 700","19-Jul","103.8329553","1.3058809","6 scotts rd, singapore 228209"
16839,"THE IMPERIAL","THE IMPERIAL JALAN RUMBIA Singapore",9,"Non-landed Properties","3",6250,"1400 to 1500","19-Jul","103.8426291","1.2949721","11 jln rumbia, singapore 239621"
16840,"NASSIM PARK RESIDENCES","NASSIM PARK RESIDENCES NASSIM ROAD Singapore",10,"Non-landed Properties","4",25000,">3000","19-Jul","103.8227859","1.308688","21 nassim rd, singapore 258462"
16841,"YONG AN PARK","YONG AN PARK RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","3",5500,"1700 to 1800","19-Jul","103.834042","1.2948171","331 river valley road, #01-01, angsana terrace, singapore 238363"
16842,"KUM HING COURT","KUM HING COURT TOMLINSON ROAD Singapore",10,"Non-landed Properties","na*",3000,"1600 to 1700","19-Jul","103.8260216","1.3028799","28 tomlinson rd, singapore 247854"
16843,"CUSCADEN RESIDENCES","CUSCADEN RESIDENCES CUSCADEN ROAD Singapore",10,"Non-landed Properties","2",6300,"1400 to 1500","19-Jul","103.8264935","1.3047344","28 cuscaden rd, singapore 249723"
16844,"THE MERCURY","THE MERCURY SHANGHAI ROAD Singapore",10,"Non-landed Properties","2",3900,"1000 to 1100","19-Jul","103.8272409","1.2959437","38 shanghai rd, singapore 248201"
16845,"THE RISE @ OXLEY - RESIDENCES","THE RISE @ OXLEY - RESIDENCES OXLEY RISE Singapore",9,"Non-landed Properties","1",2700,"400 to 500","19-Jul","103.8430585","1.2974286","73 oxley rise, singapore 238699"
16846,"MELROSE PARK","MELROSE PARK KELLOCK ROAD Singapore",10,"Non-landed Properties","4",6000,"1700 to 1800","19-Jul","103.8300028","1.2936107","91-93 kellock rd, singapore 248904"
16847,"THE VERMONT ON CAIRNHILL","THE VERMONT ON CAIRNHILL CAIRNHILL RISE Singapore",9,"Non-landed Properties","1",3000,"500 to 600","19-Jul","103.8384002","1.308784","#b1, 12b cairnhill rise, 08, singapore 229747"
16848,"ST THOMAS SUITES","ST THOMAS SUITES ST. THOMAS WALK Singapore",9,"Non-landed Properties","4",8300,"2000 to 2100","19-Jul","103.8358499","1.298347","31-35 st thomas walk, singapore 238113"
16849,"ROBERTSON EDGE","ROBERTSON EDGE TONG WATT ROAD Singapore",9,"Non-landed Properties","1",2200,"400 to 500","19-Jul","103.8406014","1.2929463","18 tong watt rd, singapore 238010"
16850,"SOMMERVILLE PARK","SOMMERVILLE PARK SOMMERVILLE ESTATE ROAD Singapore",10,"Non-landed Properties","3",5600,"1900 to 2000","19-Jul","103.806916","1.3122121","15 sommerville estate rd, singapore 258022"
16851,"SOUTHBANK","SOUTHBANK NORTH BRIDGE ROAD Singapore",7,"Non-landed Properties","1",3100,"500 to 600","19-Jul","103.8642934","1.3062529","881 north bridge rd, singapore 198784"
16852,"THE GRANGE","THE GRANGE GRANGE GARDEN Singapore",10,"Non-landed Properties","4",10000,"2200 to 2300","19-Jul","103.8236303","1.3010947","grange garden, singapore"
16853,"TRIBECA","TRIBECA KIM SENG ROAD Singapore",9,"Non-landed Properties","1",3200,"1100 to 1200","19-Jul","103.8344962","1.2910982","60 kim seng rd, singapore 239497"
16854,"THE CORNWALL","THE CORNWALL CORNWALL GARDENS Singapore",10,"Non-landed Properties","1",2800,"600 to 700","19-Jul","103.8009036","1.3162359","cornwall gardens, singapore"
16855,"PARVIS","PARVIS HOLLAND HILL Singapore",10,"Non-landed Properties","4",9200,"2000 to 2100","19-Jul","103.8007994","1.3105012","12 holland hill, singapore 278743"
16856,"ST MARTIN RESIDENCE","ST MARTIN RESIDENCE ST. MARTIN'S DRIVE Singapore",10,"Non-landed Properties","2",4800,"2200 to 2300","19-Jul","103.8245283","1.3062019","2 st martin's dr, singapore 257989"
16857,"JERVOIS GROVE","JERVOIS GROVE JERVOIS ROAD Singapore",10,"Non-landed Properties","3",3800,"1300 to 1400","19-Jul","103.8185031","1.2952397","100 jervois rd, singapore 249056"
16858,"THE SCOTTS TOWER","THE SCOTTS TOWER SCOTTS ROAD Singapore",9,"Non-landed Properties","2",7000,"1200 to 1300","19-Jul","103.8351134","1.3103115","38 scotts rd, singapore 228240"
16859,"RV RESIDENCES","RV RESIDENCES RIVER VALLEY ROAD Singapore",10,"Non-landed Properties","2",3350,"600 to 700","19-Jul","103.8284509","1.2943579","461 river valley rd, singapore 248346"
16860,"TIARA","TIARA KIM SENG WALK Singapore",9,"Non-landed Properties","3",4700,"1300 to 1400","19-Jul","103.8311131","1.2952949","1 kim seng walk, singapore 239403"
16861,"RIVERGATE","RIVERGATE ROBERTSON QUAY Singapore",9,"Non-landed Properties","3",5600,"1500 to 1600","19-Jul","103.8366567","1.2905092","95 robertson quay, singapore 238256"
16862,"THE PIER AT ROBERTSON","THE PIER AT ROBERTSON MOHAMED SULTAN ROAD Singapore",9,"Non-landed Properties","1",3500,"700 to 800","19-Jul","103.8407452","1.2916682","80 mohamed sultan rd, singapore 239013"
16863,"THE HERMITAGE","THE HERMITAGE SARKIES ROAD Singapore",10,"Non-landed Properties","2",3600,"900 to 1000","19-Jul","103.836789","1.3146184","2 sarkies rd, singapore 258117"
16864,"THE ORCHARD RESIDENCES","THE ORCHARD RESIDENCES ORCHARD BOULEVARD Singapore",9,"Non-landed Properties","4",16500,"2400 to 2500","19-Jul","103.8316837","1.3036056","238 orchard blvd, singapore 248652"
16865,"RIVERGATE","RIVERGATE ROBERTSON QUAY Singapore",9,"Non-landed Properties","3",5500,"1500 to 1600","19-Jul","103.8366567","1.2905092","95 robertson quay, singapore 238256"
16866,"CITYLIGHTS","CITYLIGHTS JELLICOE ROAD Singapore",8,"Non-landed Properties","1",3200,"600 to 700","19-Jul","103.863189","1.309416","82 jellicoe rd, singapore 208741"
16867,"OUE TWIN PEAKS","OUE TWIN PEAKS LEONIE HILL ROAD Singapore",9,"Non-landed Properties","1",3300,"500 to 600","19-Jul","103.8337783","1.2994363","33 leonie hill rd, singapore 239197"
16868,"THE MERASAGA","THE MERASAGA JALAN MERAH SAGA Singapore",10,"Non-landed Properties","4",6800,"1700 to 1800","19-Jul","103.7971925","1.3116685","23 jln merah saga, singapore 278102"
16869,"RIVERGATE","RIVERGATE ROBERTSON QUAY Singapore",9,"Non-landed Properties","4",8500,"2000 to 2100","19-Jul","103.8366567","1.2905092","95 robertson quay, singapore 238256"
16870,"MADISON RESIDENCES","MADISON RESIDENCES BUKIT TIMAH ROAD Singapore",10,"Non-landed Properties","4",10800,">3000","19-Jul","103.8300946","1.3188276","355 bukit timah rd, singapore 259724"
16871,"THE BOUTIQ","THE BOUTIQ KILLINEY ROAD Singapore",9,"Non-landed Properties","2",5600,"1000 to 1100","19-Jul","103.8386086","1.296614","143 killiney rd, singapore 239573"
16872,"SOMMERVILLE PARK","SOMMERVILLE PARK FARRER DRIVE Singapore",10,"Non-landed Properties","3",3400,"1300 to 1400","19-Jul","103.806916","1.3122121","15 sommerville estate rd, singapore 258022"
16873,"THE LAURELS","THE LAURELS CAIRNHILL ROAD Singapore",9,"Non-landed Properties","3",7200,"1200 to 1300","19-Jul","103.8373058","1.3048975","38 cairnhill rd, singapore 229658"
16874,"DUCHESS RESIDENCES","DUCHESS RESIDENCES DUCHESS AVENUE Singapore",10,"Non-landed Properties","3",5500,"1400 to 1500","19-Jul","103.801614","1.323896","110 duchess ave, singapore 266313"
16875,"PARC EMILY","PARC EMILY MOUNT EMILY ROAD Singapore",9,"Non-landed Properties","1",2700,"500 to 600","19-Jul","103.848768","1.3043618","5 mount emily rd, singapore 228490"
16876,"GRANGE INFINITE","GRANGE INFINITE GRANGE ROAD Singapore",9,"Non-landed Properties","4",11000,"2500 to 2600","19-Jul","103.8288263","1.2995734","72 grange rd, singapore 249576"
16877,"NATHAN SUITES","NATHAN SUITES NATHAN ROAD Singapore",10,"Non-landed Properties","3",6800,"1700 to 1800","19-Jul","103.8269575","1.2949977","21 nathan rd, singapore 248743"
16878,"WILKIE 48","WILKIE 48 WILKIE ROAD Singapore",9,"Non-landed Properties","2",3050,"800 to 900","19-Jul","103.8481455","1.3021708","48 wilkie rd, singapore 228059"
16879,"THE LUMOS","THE LUMOS LEONIE HILL Singapore",9,"Non-landed Properties","2",4300,"1100 to 1200","19-Jul","103.8319204","1.2992228","9 leonie hill, singapore 239220"
16880,"CITYLIGHTS","CITYLIGHTS JELLICOE ROAD Singapore",8,"Non-landed Properties","2",3500,"800 to 900","19-Jul","103.863189","1.309416","82 jellicoe rd, singapore 208741"
16881,"RV SUITES","RV SUITES RIVER VALLEY ROAD Singapore",10,"Non-landed Properties","1",2400,"500 to 600","19-Jul","103.8291964","1.29554","396 river valley rd, singapore 248289 river valley rd, singapore 248289"
16882,"TREASURE ON BALMORAL","TREASURE ON BALMORAL BALMORAL ROAD Singapore",10,"Non-landed Properties","4",7200,"1900 to 2000","19-Jul","103.8303629","1.3143107","5 balmoral rd, singapore 259786"
16883,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT HORNE ROAD Singapore",8,"Non-landed Properties","na*",2500,"900 to 1000","19-Jul","103.8614349","1.3097393","horne rd, singapore"
16884,"HOLLAND COURT","HOLLAND COURT HOLLAND ROAD Singapore",10,"Non-landed Properties","3",4000,"1900 to 2000","19-Jul","103.7982057","1.3130734","144 holland rd, singapore"
16885,"HOLLAND GEMS","HOLLAND GEMS TAMAN NAKHODA Singapore",10,"Non-landed Properties","4",6256,"2100 to 2200","19-Jul","103.8074069","1.310019","1 taman nakhoda, singapore 257742 taman nakhoda, singapore 257742"
16886,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT ROBERTS LANE Singapore",8,"Non-landed Properties","na*",5000,"700 to 800","19-Jul","103.8534497","1.3107673","roberts ln, singapore"
16887,"ARDMORE PARK","ARDMORE PARK ARDMORE PARK Singapore",10,"Non-landed Properties","4",13000,"2800 to 2900","19-Jul","103.8284566","1.3094943","ardmore park, singapore"
16888,"CLIVEDEN AT GRANGE","CLIVEDEN AT GRANGE GRANGE ROAD Singapore",10,"Non-landed Properties","4",12550,"2800 to 2900","19-Jul","103.826623","1.2992831","cliveden at grange, singapore"
16889,"VIVACE","VIVACE TONG WATT ROAD Singapore",9,"Non-landed Properties","2",2800,"500 to 600","19-Jul","103.840872","1.2928569","19 tong watt rd, singapore 238011"
16890,"HORIZON TOWERS","HORIZON TOWERS LEONIE HILL ROAD Singapore",9,"Non-landed Properties","4",5000,"2300 to 2400","19-Jul","103.8333551","1.2983254","15 leonie hill rd, singapore 239194"
16891,"BELMOND GREEN","BELMOND GREEN BALMORAL ROAD Singapore",10,"Non-landed Properties","2",3900,"1000 to 1100","19-Jul","103.83168","1.315288","15a balmoral rd, singapore 259816"
16892,"MARTIN PLACE RESIDENCES","MARTIN PLACE RESIDENCES MARTIN PLACE Singapore",9,"Non-landed Properties","2",4350,"1000 to 1100","19-Jul","103.8381331","1.2940753","6 martin pl, singapore 237990"
16893,"THE PIER AT ROBERTSON","THE PIER AT ROBERTSON MOHAMED SULTAN ROAD Singapore",9,"Non-landed Properties","2",4600,"900 to 1000","19-Jul","103.8407452","1.2916682","80 mohamed sultan rd, singapore 239013"
16894,"ST THOMAS SUITES","ST THOMAS SUITES ST. THOMAS WALK Singapore",9,"Non-landed Properties","3",7350,"1800 to 1900","19-Jul","103.8358499","1.298347","31-35 st thomas walk, singapore 238113"
16895,"TRIBECA","TRIBECA KIM SENG ROAD Singapore",9,"Non-landed Properties","1",2700,"500 to 600","19-Jul","103.8344962","1.2910982","60 kim seng rd, singapore 239497"
16896,"THE URBANITE","THE URBANITE HERTFORD ROAD Singapore",8,"Non-landed Properties","1",2000,"500 to 600","19-Jul","103.8484587","1.3134633","29 hertford rd, singapore 219384"
16897,"NATHAN RESIDENCES","NATHAN RESIDENCES NATHAN ROAD Singapore",10,"Non-landed Properties","1",2500,"500 to 600","19-Jul","103.8273403","1.294635","25 nathan rd, singapore 248745"
16898,"REGENCY PARK","REGENCY PARK NATHAN ROAD Singapore",10,"Non-landed Properties","3",7000,"2200 to 2300","19-Jul","103.8258595","1.2968688","3 nathan rd, singapore 248726"
16899,"CHARLESTON","CHARLESTON SHANGHAI ROAD Singapore",10,"Non-landed Properties","3",3400,"1200 to 1300","19-Jul","103.8278038","1.2951026","10 shanghai rd, singapore 248184"
16900,"ONE TREE HILL RESIDENCE","ONE TREE HILL RESIDENCE ONE TREE HILL Singapore",10,"Non-landed Properties","3",4700,"1200 to 1300","19-Jul","103.8250377","1.3007506","1a one tree hill, singapore 248669"
16901,"HILLTOPS","HILLTOPS CAIRNHILL CIRCLE Singapore",9,"Non-landed Properties","2",8800,"1100 to 1200","19-Jul","103.8385552","1.3070929","101 cairnhill cir, singapore 229809"
16902,"PATERSON RESIDENCE","PATERSON RESIDENCE PATERSON ROAD Singapore",9,"Non-landed Properties","1",3300,"700 to 800","19-Jul","103.8302151","1.299956","83 paterson rd, singapore 238549"
16903,"MELROSE PARK","MELROSE PARK KELLOCK ROAD Singapore",10,"Non-landed Properties","3",5200,"1500 to 1600","19-Jul","103.8300028","1.2936107","91-93 kellock rd, singapore 248904"
16904,"STEVENS LOFT","STEVENS LOFT STEVENS DRIVE Singapore",10,"Non-landed Properties","2",3700,"1100 to 1200","19-Jul","103.8263505","1.3174629","6 stevens dr, singapore 257902"
16905,"STUDIOS @ MARNE","STUDIOS @ MARNE MARNE ROAD Singapore",8,"Non-landed Properties","na*",2000,"700 to 800","19-Jul","103.856903","1.313072","2 marne rd, singapore 208393"
16906,"STELLAR RV","STELLAR RV RIVER VALLEY ROAD Singapore",10,"Non-landed Properties","2",2300,"500 to 600","19-Jul","103.828864","1.2950557","408 river valley rd, singapore 248306"
16907,"ARDMORE PARK","ARDMORE PARK ARDMORE PARK Singapore",10,"Non-landed Properties","4",12500,"2800 to 2900","19-Jul","103.8284566","1.3094943","ardmore park, singapore"
16908,"THE VERMONT ON CAIRNHILL","THE VERMONT ON CAIRNHILL CAIRNHILL RISE Singapore",9,"Non-landed Properties","2",4000,"800 to 900","19-Jul","103.8384002","1.308784","#b1, 12b cairnhill rise, 08, singapore 229747"
16909,"THE SIXTH AVENUE RESIDENCES","THE SIXTH AVENUE RESIDENCES SIXTH AVENUE Singapore",10,"Non-landed Properties","3",5000,"1500 to 1600","19-Jul","103.7933494","1.3268681","140 sixth ave, singapore 276544"
16910,"TANGLIN PARK","TANGLIN PARK RIDLEY PARK Singapore",10,"Non-landed Properties","3",5000,"1500 to 1600","19-Jul","103.816147","1.300219","1 ridley park, singapore 248464"
16911,"SOPHIA HILLS","SOPHIA HILLS MOUNT SOPHIA Singapore",9,"Non-landed Properties","2",3500,"500 to 600","19-Jul","103.8466989","1.3015306","mount sophia, singapore"
